Genes	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-A5_1_8407.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-A6_1_8401.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-B5_1_8388.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-B6_1_8355.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-C5_1_8389.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-C6_1_8356.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-D5_1_8386.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-D6_1_8374.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E4_1_8366.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E5_1_8349.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-E6_1_8375.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F4_1_8382.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F5_1_8411.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-F6_1_8376.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G4_1_8383.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G5_1_8412.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-G6_1_8370.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H4_1_8406.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H5_1_8400.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_AST_1cell_S2-H6_1_8384.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-A2_1_8365.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-A3_1_8387.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-B2_1_8369.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-B3_1_8350.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-C2_1_8416.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-C3_1_8351.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-D2_1_8417.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-D3_1_8390.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E1_1_8414.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E2_1_8435.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-E3_1_8380.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F1_1_8395.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F2_1_8436.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-F3_1_8385.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G1_1_8399.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G2_1_8378.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-G3_1_8392.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H1_1_8364.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H2_1_8379.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_GSC_1cell_S2-H3_1_8393.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-A8_1_8391.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-A9_1_8420.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-B8_1_8367.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-B9_1_8427.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-C8_1_8368.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-C9_1_8428.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-D8_1_8357.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-D9_1_8429.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E7_1_8404.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E8_1_8358.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-E9_1_8430.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F7_1_8405.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F8_1_8359.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-F9_1_8402.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G7_1_8394.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G8_1_8360.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-G9_1_8403.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H7_1_8377.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H8_1_8361.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MAC_1cell_S2-H9_1_8381.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-A11_1_8431.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-A12_1_8425.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-B11_1_8432.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-B12_1_8426.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-C11_1_8433.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-C12_1_8408.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-D11_1_8362.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-D12_1_8409.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E10_1_8415.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E11_1_8363.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-E12_1_8410.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F10_1_8352.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F11_1_8418.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-F12_1_8434.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G10_1_8353.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G11_1_8419.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-G12_1_8413.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H10_1_8354.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H11_1_8424.d	E:\202406_Spheroid\ULT0076_20250219_NormoxiaBaseline4CellType\Normoxia_MIC_1cell_S2-H12_1_8437.d
MAP2K1	6799.33	4862	9297.88	5325.34	4426.4	15491.1	4929.65	6541.42	3891.65		10176	6478.75	5092.07	11385.4	6248.97	7835.41	6793.79		4550.49		7794.92		8924.38	6278.37	9691.04	4556.89		4778.08	8650.39	5964.9			9635.89		7461.08	7252.66	8113.32	10254.6		5829.5	8605.66	6365.87	10434.3	10325.3	5102.5	11639.7	5386.15	8650.63	6180.63	5548.99	13236				9364.61	5858.94	7366.81	7335.32	8116.34	6795.28	6353.31	13485.3	8456.2	6729.05	4103.01	5259.58	8207.54	6844.31	7203.31			8110.98	7573.64	5796.2		8073.4	6992.67		10433.3	4941.08
MAP2K2	3793.93	3313.85	4673.89	3203.49	5458.38		2630.27	5993.47	3566.39	7275.97	5110.38	4409.71	3899.27	3703.33	4140.16	2807.77	3842.55		3271.38	5762.99	3739.5	4520.76	4150.12	4385.99	6496.34	6682.95	5161.97	3079.35		3801.51		4881.55	5935.22	3313.39			4164.52	4238.41			7253.13	4650.97	5752.41	6068.22	7175.63	3288.56	5726.66	4402.8	5373.36	6864.64	6744.8	5827.52	5279.62	7597.97	3897.51	2684.09			3896.18	3956.44	2276.22	5623.3	6436.61	3763.01	1951.08	1775.77		2022.23	6259.75	7624.35		5053.22	3439.52	3324.36	6414.91	6410	4054.92			3738.63
MAP2K3		823.462		991.32					1014.32				1125.01										2795.27													691.752						1159.53	673.187			1978.36									1476.58										1019.57															
MAP4	14601.9	14696.3	8325.87	11338.2	7882.98	8086.18	11649.9	7008.46	14870.5	6260.22	8825.87	8855.37	12129.3	12039.5	9770.57	12237.8	13619.2	1363.7	14505.5	8369.67	12504.5	7421.76	10715.9	11064.9	11884.5	10417.6	8789.41	14818.9	7965.15	8478.13		10363.2	8379.34	10132.9	13216.5	9484.58	12613.4	10474.2		13392.3	3394.19	2558.55	2895.02	3151.24	2279.4	2430.86	2647.77	3708.18	2784.27	2418.93	3191.46	3083.83		2549.44	5099.3	3245.81	3545.53	4055.08	4857.32	4502.98	3953.92	3993.22	3308.29	3335.79	3030.91	3095.03	3084.98	3001.29	2885.23	3102.08	3569.57	3379.2	3629.33	3543.06	3442.69	3441.77	3580.66	2147.66	3916.43	4398.23
MAPK1	10515.4	8263.79	8296.74	9409.99	7541.82	8296.31	6653.73	7846.4	7911.76	7719.13	7593.65	8611.34	9659.57	7712.51	6885.15	7833.59	10551.8		9407.56	8111.54	7397.74	9134.52	8548.81	9305.07	8082.88	8113.51	7542.37	8089.79		7298.44		6265.36	5220.21	7446.04	8931.46	6012.9	8239.04	6114.44		7677.91	8483.97	5251.48	8974.45	8631.9	7871.48	13492.4	7735.5	8562.39	10284.3	8778.39	8841.22	9226.99	7132.88	7780.46	10490.6	8568.74	8107.57	7682.81	8514.3	9591.53	7650.21	8273.83	8122.26	6642.84	7556.83	9048.69	10065.8	7960.11	9007.93	9803.94	7755.71	9497.47	9303.53	10682.6	7093.96	8206.95	8260.37	6299.16	7565.66	6946.93
MAPK13																						5694.35			3716.98	4657.96																				2539.46			5387.83						5379.38	2464.92				4151.22			3709.83		1874.25	2727.8	5763.48	2756.44								5921.94				
MAPK14	1291.38	1365.32	1368.51	1392.98	2342.16	1998.31	1980.8		634.799				1120.08	1051.83		1355.88	1431.86		1076.55																							1135.35	1900.47	2437.79		2901.68		1942.81	1292.11						1505.65	1550.6	1990.38	1933.73	1260.15	2742.37	1891.03	1508.55	2712.23	1549.8	1812.94	1939.3	1411.1	1945.42	2378.76		1516.56			1424.73		1503.21				1593.2
MAPK3	1595.94	1565.56	2502.58	2089.2		2505.67		3750.01		3199.52		3852.02	6285.88	1931.57	1383.61		1328.21							2843.86	1397.54	1874.85		1471.98													2505.76	3260.38		2760.15	3148.6	4478.53	3021.87	2120.67	3185.99	2334.71						2747.16	1991.03	2889.23									2332.19		2665.92	2429.04	1760.51	3005.96	2069.6		2705.63	2509.23	1973.95		1708.5	2219.33
MAPKAPK2	842.773	1045.67		1827.43										1281.11	1564.69	790.67			647.678											648.556												887.669				1867.8									1326.46	617.333	1418.84						1257.54																	679.874
MAPRE1	7070.92	5026.94	3497.7	5060.72	4749.1	3550.43	7288.03	3346.14	3788.96	3633.37	5059.26	4157.82	3870.2	5233.77	4972.08	4117.12	3834.66		3378.38	3948.17	5508.8	4716.53	6146.62	3853.98	4304.86	3547.56	4253.9	6125.16	4188.17	5010.81		3717.8	3975.81	5072.04	3291.89	5547.57	5078.01	2265.8		5803.69	3568.8	3880.05	5037.32	4433.43	3854.05	6040.1	2537.9	6019.4	3653.69	5324.47	4338.09	5098.29	2453.86	3319.78	7497.69	5239.62	4726.28	5961.6	3867.68	4948.79	7338.87	5407.89	5022.75	4397.86	6564.07	4339.51	4908.19	5920.89	6340.79	4168.29	4569.78	6119.1	6544.04	4037.05	3971.73	5005.02	4763.96	3392.6	4622.25	3246.98
MARCKS	34322.4	16263.8	29353.1	28870.6	27353.6	22694.8	35281.8	32846	19592.3	19324.3	23809.1	14711.8	9421.66	28935.1	46123.9	25699.3	30785.4	954.564	21473	27472.5	10734.1	18031	14918.5	16547.9	23152.8	21927.7	23282.4	27331	7279.1	8436.22	3225.41	17358	13696.1	20935.7	13998.6	7757.36	12835.5	11828.9		14581.8	15794.8	11492.7	12666.2	15932.2	15409.2	6145.32	7535.14	22924	21669.8	12072.8	14294.9	18485.9	5919.3	13249.8	17174.9	24013.9	17341	19565	14357.6	18044.6	3836.6	1967.69	2321.56	2337.15	4060.75	5487.38	6284.56	5481.73	2478.48	3089.4	2003.87	2126.47	3854.78	3842.78	1711.28	2599.36	1556.36	2222.36	8118.77	5759.37
MARCKSL1	3558.46	1566.31	3038.12	3368.4	3042.24	2511.48	5116.37	6675.65	2593.55	2008.91	8382.03	6340.33		4278.49	5463.36	2946.08	3519.97		3039.59	2351.34	1071.49		2006.75		1422.58	1132.34	1456.1	3961.84		1581.44		2305.69	1468.64	2020.78		1925.22	1844.92			1634.82	868.055		1349.79			408.229					1898.93												1536.33																	
MARS1	1306.91	1451.4	2094.6	1857.6	1464.79	1411.78	2274.82	1243.01	1597.47	1941.54	1298.83		1340.28	1388.78	1788.88	1854.2	1919		1458.28	1343.62	1415.9	2775.95	2726.19	1145.56		2990.35		1739.48		1920.65		2108.68	2249.77	2230.44	2627.1	2187.85				1666.53	2194.97	1292.07	1031.09	1585.55		957.178	2308.36	1489.94		1629.11					1319.28	1032.91	1384.9	1072.45	1462.27	1553.78	1031.09			1230.83	889.073	842.457	1310.77	777.197	2309.48	2034.13	1272.15	1287.31	1376.65	1337.36		1644.49		2013.94	2150.61	1096.22
MAT2A	2210.54	1627.33	3135.04	2714.78	3465.53	2960.31	7520.25	3172.5	4178.94	2049.51	3478.48	3364.47	1864.76	2485.46	2410.3	2090.46	2181.65		1520.56	2761.84	4726.63	2840.26	4025	6324.57	3824.25	4827.65	6349.12	3337.8	8515.76	4543.95		4443.3	3399.88	4970.42	4542.25	3153	3683.19	4183.99		3327.27	2703.09	2163.88	3824.75	2157.61	2693.71	4829.31	2008.11	2886.01	3408.83	2745.22	3052.2	2076.54		2446.04	2933.18	2394.67	3117.33	4086.12		3193.28	2010.49	2575.47	2668.68	1138.69	1550.41	2104.78	1774.01	3597.25	1789.46	1495.69	1842.04	2648.01	2140.26	1895.35	2476.29	3999.73	2106.46	2894.38	2333.14	2190.09
MAT2B	3563.39	2521.67	4772.83	2656.33	3734.29	2835.84	3055.4	3343.92	2375	2199.57	3205.85	3297.18		1738.11	3499.02	2603.93	2993.66		2799.92	3669.11	4979.23	5952.66	3840.65	4735.49	4879.35	4880.92	4738.53	3209.66	4443.05	5666.65		4298.48	4762.7	4529.72	3817.79	4614.67	4436.54	5762.49		3841.41	3232	2767.44	5485.91	4111.98	6016.39	3591.95	4836.58	4059.77	5024.36	3753.78	3694.33	4751.91	2447.49	4908.04	3819.26	3246.88	4580.3	4539.96	3683.77	5305.84	3573.3	3256.4	5049.33	2960.21	3355.11	3719.23	3989.83	3560.98	3985.65	3637.74	2590.2	5555.61	3177.53	3267.28	4481.57	4053.09	3782.59	2892.15	5797.03	3023.62
MATR3	6199.99	4400.51	5210.18	5507.88	7521.09	6332.73	7908.94	6838.89	5544.37	6251.46	7064.25	6888.59	820.775	6144.43	5804.84	5710.55	5847.06		6203.93	5324.66	6291.32	6977.99	6941.43	7190.23	8597.9	7616.35	7613.85	9903.22	4914.45	8066.85		6983.8	9493.61	6900.92	5301.59	9010.86	8012.26	7140.95		6215.28	5373.97	4741.73	4782.42	3586.73	3476.5	4630.29	2358.96	4432.74	3593.38	5232.54	5428.36	3575.09	6091.24	4669.04	3060.65	3363.59	4968.44	6089.62	3506.37	4339.78	5959.4	3853.14	5617.5		5407.37	5269.87	6065.13	5541.71	3697.21	5650.4	3904.43	5390.97	5036.78	5016.65	4116.64	5172.15	5520.24	5676.72	6420.75	5336.4
MAVS	2656.78	2219.45	2107.88	1205.41					1614.47			2639.69	1124.19	2043.24	2037.2	1596.37	2107.5		2249.24	2652.59	3508.25	2800.71			2838.03		2103.36	1975.53		2729.13		3568.11	1520.8			2993.04	3036.29			3427.55		2573.02	1795.05		2453.88						2424.2	2765.18			2707.98	1929.71	2385.84			2871.13	1272.36			1616.27	1452.39	1789.43	1882.38	1796.3		2637.69		2465.55	2474.99		2512.9		2313.73		2932.1	3887.44
MBOAT7	2196.44	3040.83		1568.38			1547.18	2134.36	2354.41				3327.85	1747.15		2383.3	1792.69		1337.03	3390.44	2023.18			2067.66				2359.85						1407.43			2536.45						1881.82			2562.55		1987.88	2452.51		1978.96				2790.01	1672.03	1342.27		3155.74				3996.72		1975.16		982.47	1412.6					3044.68				2237.47			2422.47
MCAM	6132.88	2808.76	2465.11	3346.8	3790.69	4586.19	5080.29	2903.17	3372.54				2718.77	4695.53	2732.87	3227.43	3349.62		2805.91	3491.63			2932.75	2743.34			3056.65	2452.89				2663.41	4558.6				3716.55			4804.78										3784.64																				5982.06										
MCCC1	1333.26	558.643		680.951					516.002			1243.8	1430.7				817.552											618.717		944.859						1815.46		2081.66			1539.73	1415.55	1411.14	1663.04	2348.61	1543.03	2178.49	1641.05	2431.85	1673.65	1825.4	2131			1462.19	1803.33	1259.51		1184.52	1878.6	1400.56		1372.28	2132.12	1169.22	1084.79	937.294	577.058	1816.32		1547.06	1200.34	1629.44	1439.33	1864.62		1654.38	1611.6	1096.65	1769.58
MCEMP1																																														5258.76																																		
MCF2L2																							2888.72																																																									
MCFD2																																										3220.27																																						
MCM2			1362.73		2355.1			1819.45				2765.14									2569.15		2695.19	3212.9	3310.03		2239.37			1206.42		1957.62				2465.27	1570.05	3569.45		1916.4			2517.06																						1461.92			2224.4								1908.64				
MCM3			1466.21	932.423	2410.81	1416.62	1088.19	1711.62		717.181	1575.88	2653.17		549.143	649.324	979.929					3385.2	1715.65	4645.7	4627.74	3040.87	752.339	3924.32	622.937		1837.99		2511.71	3177.29	3073.96	1511.85	3548.7	3616.27	3342.35		4123.7	801.45		2683.45							952.07	1813.99			1263.57	399.165		697.954	2643.63	597.489				1465.11		512.462			1417.16		1207.61	767.059		862.229			1760.39	707.716	941.043	1465.94	
MCM5					1105.3	1069.87					938.298	1841.1									1795.29		1999.79	2758.2	3355.75		4152.59	672.076		1442.66		1893.56				3380.95	2798.76			1660.56			1521.41															2856.5							855.142		846.574	1072.58		1534.01										
MCM7			1262.49	1198.82	3602.57		1165.93	2568.94			1899.76	3294.53				1401.98					3725.83	2557.71	5084.49	4520.3	3668.68	1698.59	3882.89	1128.18		2738.92		4356.14	2934.6	1928.9		4366.31	3242.2	5167.73		3799.21		1250.84	3093.47							1798.06	2139.42							3178.26					1588.45		1127.23		833.991	1362.58	917.934		912.455					1800.12		1577.37	1575.15	999.485
MCU	539.455	796.661	515.69		766.077	520.314	558.976		941.293	1040.23				635.508	466.838		857.578				301.143				229.303			787.24		508.654												937.206				833.65	592.766			936.985					444.306	344.349					894.344		561.905	611.703	393.169	903.435						516.844	1028.82		742.478		1000.68	1185.55		1166.39
MDH1	17570.7	17676.5	14195.2	15840.1	13074.2	12173.8	14922.3	15411.8	19940.5	14604.3	15127.3	15908.2	17646.8	15680.9	14829.6	12970.2	16661.6	3748.72	16686.6	14026.1	9211.38	12688.8	11250.1	12253.2	20510.5	11074.1	12372.6	8340.88	9614.82	13680.3	3864.1	13015.4	8325.44	12350.8	13946.2	10804.5	11754.3	11244.6		11487.1	23224.6	27670.4	36064.8	24629.8	29997.5	32566.8	22082.4	29392.6	37805	28298.4	24325.2	29963	20328.8	20790.1	59390.3	34725	29610.8	31581.1	33044.8	34509.1	35302.1	27173.9	21757.4	28850.8	34122.2	39969.9	25807.5	25873.2	26230.6	24082.5	23208.2	30818.9	24506.2	33934.4	30042.1	21258.9	36112.6	23366.6	21817.2	42133.8
MDH2	28978.6	20179.3	21773.5	24732	21471	17889.8	22798	17584.2	23676.1	21152.8	23364.3	18396.3	18181.5	22531.4	21149.7	11546.3	25588.8	8775.83	30657.3	20666.4	31998.3	35662.8	31651	27060.7	37189.3	30611.6	40501	41772.1	18258.9	35053.9	14522.6	27573.6	26435.8	30480.3	22507.8	36723.8	28043.7	25693	14326.9	33312.6	24215.2	43395.4	27258.8	22572.7	25057.7	25986.3	20431.5	27836.4	25600.3	24332.8	25586.5	27780.2	26007	24887.5	41156.7	30185.2	26057.6	26749.4	25731.6	33115.6	44296.1	26562	27741.2	44996.8	35543.2	36684.6	32836.3	27744	33458.8	29140.2	29603.3	32861.1	29678.1	30632.5	33927.2	22592.2	37524.7	29390.2	27555	48654.6
ME1	4992.08	3370.13	7743.42	4983.01	8778.44	8142.59	4009.07	12479.4	7158.16	18888.3	6165.55	8644.49	6217.14	9026.44	5979.53	4030.38	6036.97	9388.17	5856.31	10895.8	8761.68	11643.8	8791.97	9084.13	8700.5	7388.63	7975.26	7875.45	11643.1	8096.56	8420.49	9441.15	10809.7	10332.6	10330.9	7164.67	7544.85	12443.5	7109.12	7691.05	10730.6	8960.15	9018.49	8789.41	12234.7	6124.01	13666.9	7250.17	11901.2	9791.35	10990.2	7011.36	11522.7	13531.9	6437.8	2653.09	9549.32	7680.65	8307.33	6183.92	3750.06	7766.32	4886.9	5715.87	2592.51		6644.75	3284.2	8173.32	10384.3	11113.4	7567.91	6590.35	6639.55	8698.51	6523.72	6585.77	10534	6767.96	7179.42
ME2	2147.01	1478.64	2362.15	2664.96		4710.84			1578.55			5421.84		4415.84			2310.86		2510.65		3038.18						5418.71	2589.08		4411.01						3742	3573.43			2677.51	3219.83	2334.69	3903.26	4174.03	4399.54	5435.3	2771.31	4366.36	6130.73	4340.03	3600.53	5119.37	4251.79	4166.66	5040.45	4271.93	3985.11	4136.87	3165.46	6458.49	5232.42	3674.97	2693.64	4395.74	5009.03	6435.81	4448.64	2915.36	5234.75	6585.3	4218.83	5944.69	5034.52	5385.71	4248.86	4930.4	4585.69	4452.1	3489.1	5509.5
MEGF8			16611.4				4212.05		4172.59			6906.57				8490.3												3416.24										10803.5		12358																7107.26		15418.7							19132.7	31212.7		18636.9								4168.57				
MEMO1	1208.52	761.122		809.37	1189.58		929.405	1085.59	991.914	1440.59		896.84		1090.85	1311.06	825.89	1363.52		812.06																	926.185						1961.19	1353.22	1045.14		858.224	1126.23	1256.64		1664.17					1177.92	538.424					1190.7		1282	1327.24	986.422	678.184	1020.96	920.282	1175.51	1498.89	1161.79	1511.44	953.779	1263.58		1513.41	1081.79	1513.07	1084.35	1071.37
MESD	1908.65	1619.56	1465.84	1739.26	1700.37		2738.31	1225.94	1795.92	1170.43	1842.52	1037.68		1733.81	1792.9	2086.93	1805.74		1255.77				1567.76			992.93				2050.37							2218.43				1925.31	1065.57	1841.95	1688.75	1314.37			1060.53		1360.95					2195.72	2028.22	2293.92	1481.56		2317.69	2686.58			2924.3	1603.93	1540.28			1236.9	1022.88	1404.59	1089.7	1534.75		940.939	1891.9	1149.45			1715.09
MEST	7983.56	5652.09	5070.49	6661.72	7483	4259.52	12937.5	8735.82	3222.49	3487.38	13452.3	3037.24	9814.34	6680.72	4249.25	2910.32	6343.44		9323.9	3670.25																																																												
METTL7A																						2807.21			1737.12	1958.73										1088.49						1813.38	4502.76		2258.54		1877.91	1819.5	3113.76	2445.21					2023.98	2164.37				3237.25	2834.17		1900.4		827.451		1336.91	1442.28	1738.92			1428.91		2198.07			1521.31			
MFSD1																	929.198		868.96																						2127.57	1921.34	3330.82	2501.21	4344.5	1297.66	2743.75	2234.17			3016.31	2823.14	2359.27	2294.9	4709.6	2700.16	3923.65	2725.17	1911.49	3670.83					988.583		1098.02	1163.14											829.918	
MFSD10	1584.01	1015.74	346.738	1065.95	814.012	567.225	1149.86	430.371	1774.2	497.706	896.743	791.29	1006.24	1285.55	473.605	699.468	1060.22		251.332	1094.67	1225.06		648.39		1144	788.933		793.254		617.076			670.431							1006.99		426.642	713.554	555.72	907.979	2530.25	471.756	1060.48	729.245	921.253	826.479	685.018	945.789		1686.48	782.062	617.934	642.179		1520.07	996.134	937.784	1503.77	1220.85	947.701	503.267	954.25	680.41	778.061	1026.33	706.316	907.372	686.166	822.206	1296.84	1000.15	1163.91		1102.84	1043.16
MGA																4461.69										9150.08																																																	9652.51					
MGAM			1442.17	855.115																																						3643.47				8561.64														1204.46																1248.23				
MGAT1	894.89	1188.57	1781.53	1590.39	990.103	1481.15			1523.08				1443.74						953.115																						1767.01	3664.68	1515.66	2480.96		1501.61	2118.55								2835.38	1565.85	2097.28	1525.55		2323.92				1192.19	1117.15		1551.75	1007.84			1148.54		2119.43	1597.03		1152.35	1438.27		1582.84	
MGAT5																																										1045.85																																						
